customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST08857,Female,1,No,No,12,Yes,No phone service,No,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,114.05,5654.96,No
CUST08858,Male,1,Yes,No,5,No,No phone service,No,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,88.81,3944.35,No
CUST08859,Female,0,No,Yes,65,No,Yes,DSL,Yes,No internet service,No,No internet service,Yes,Yes,Two year,No,Credit card,62.92,4552.33,No
CUST08860,Female,1,No,No,7,No,No phone service,DSL,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,72.64,4825.16,No
CUST08861,Female,1,No,Yes,63,Yes,No phone service,No,Yes,No,No,No,No,No,Two year,Yes,Bank transfer,92.62,5572.61,No
CUST08862,Male,0,No,Yes,8,No,No phone service,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,49.88,7173.18,No
CUST08863,Male,0,Yes,Yes,22,Yes,Yes,DSL,Yes,No,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer,39.16,1607.44,No
CUST08864,Female,0,No,Yes,70,No,No phone service,No,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card,26.79,2837.0,No
CUST08865,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,No,No,No internet service,No,One year,No,Mailed check,67.67,1040.97,No
CUST08866,Male,0,Yes,Yes,0,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,One year,Yes,Mailed check,29.16,6272.31,Yes
CUST08867,Female,1,No,Yes,45,No,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,66.03,2831.73,No
CUST08868,Male,0,No,Yes,61,No,Yes,No,No,No,No,No,No,No internet service,One year,No,Bank transfer,101.28,7154.47,No
CUST08869,Male,1,Yes,No,1,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.3,6550.3,No
CUST08870,Female,0,No,No,43,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,One year,Yes,Credit card,32.06,407.16,No
CUST08871,Male,1,Yes,Yes,4,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card,44.54,935.19,Yes
CUST08872,Male,0,No,Yes,38,No,Yes,DSL,Yes,Yes,Yes,No,No,No internet service,One year,No,Mailed check,28.33,5429.45,No
CUST08873,Male,1,Yes,Yes,65,No,Yes,No,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,56.45,6321.71,Yes
CUST08874,Male,1,Yes,Yes,44,No,Yes,DSL,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,80.88,3349.02,No
CUST08875,Male,1,Yes,Yes,12,No,No,DSL,No,No,No,No,No,No internet service,One year,Yes,Mailed check,67.21,1811.22,No
CUST08876,Male,1,No,No,31,No,No,DSL,No,No internet service,No,No,No internet service,No internet service,One year,Yes,Mailed check,92.03,1442.68,No
CUST08877,Male,1,Yes,Yes,42,No,No phone service,DSL,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Mailed check,32.02,2179.98,No
CUST08878,Male,1,Yes,Yes,7,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,No internet service,One year,No,Electronic check,54.03,1511.92,Yes
CUST08879,Female,1,No,Yes,58,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,One year,No,Electronic check,61.69,2904.79,No
CUST08880,Female,1,No,No,10,No,No phone service,No,Yes,No,No internet service,Yes,No,Yes,Two year,No,Credit card,65.97,4425.03,No
CUST08881,Female,1,Yes,No,27,No,No,No,No internet service,No,Yes,No internet service,Yes,Yes,One year,Yes,Bank transfer,26.87,6107.93,No
CUST08882,Female,1,Yes,Yes,38,No,No phone service,Fiber optic,No,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,26.42,7803.56,No
CUST08883,Male,0,No,No,25,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,No internet service,One year,No,Electronic check,28.45,6526.72,No
CUST08884,Female,1,Yes,No,71,Yes,No phone service,No,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,34.04,5875.83,No
CUST08885,Female,1,No,No,25,No,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,20.04,7091.22,No
CUST08886,Male,0,No,No,31,No,Yes,No,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,50.19,8139.98,No
CUST08887,Male,1,No,No,45,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Two year,No,Credit card,61.14,2084.18,No
CUST08888,Male,1,Yes,No,27,Yes,No,No,No,No internet service,Yes,No,Yes,No,Two year,No,Bank transfer,74.87,5610.01,No
CUST08889,Male,0,No,No,6,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer,22.74,358.68,No
CUST08890,Male,0,Yes,No,34,No,No phone service,No,No internet service,No,Yes,Yes,No,No,One year,Yes,Electronic check,64.5,8925.13,No
CUST08891,Female,1,Yes,Yes,65,No,No phone service,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,One year,No,Credit card,113.8,7723.58,No
CUST08892,Male,0,No,Yes,21,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,No internet service,Two year,No,Credit card,95.13,3334.19,Yes
CUST08893,Female,1,No,No,21,No,Yes,DSL,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,52.11,5545.28,No
CUST08894,Female,1,No,No,2,No,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Bank transfer,72.62,4916.63,No
CUST08895,Male,1,No,Yes,45,No,No phone service,DSL,No,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,89.86,7600.58,No
CUST08896,Female,0,Yes,Yes,49,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Mailed check,35.45,4316.06,No
CUST08897,Female,1,Yes,No,7,Yes,No,No,Yes,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,27.21,1200.55,No
CUST08898,Male,1,No,Yes,3,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No internet service,No,One year,No,Electronic check,81.89,4332.61,No
CUST08899,Female,0,Yes,No,14,No,No phone service,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Credit card,93.7,1082.82,No
CUST08900,Female,1,No,Yes,43,No,No,DSL,No internet service,No internet service,No,No,No,No,Two year,Yes,Bank transfer,71.42,7272.35,Yes
CUST08901,Female,1,Yes,No,38,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Two year,No,Credit card,89.54,1513.41,Yes
CUST08902,Male,1,Yes,Yes,28,No,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,91.9,3335.31,Yes
CUST08903,Male,1,Yes,No,72,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,No internet service,One year,No,Electronic check,84.41,971.74,No
CUST08904,Male,1,No,Yes,61,No,Yes,No,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,113.67,3419.67,No
CUST08905,Female,1,Yes,Yes,33,No,No phone service,No,No internet service,Yes,Yes,No,No internet service,No internet service,Two year,No,Bank transfer,73.6,8670.76,No
CUST08906,Male,0,Yes,No,25,No,No phone service,DSL,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,25.69,8368.02,No
CUST08907,Female,1,Yes,No,17,No,No,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Credit card,76.52,5077.79,No
CUST08908,Male,1,Yes,Yes,62,No,No,No,No internet service,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,83.94,5752.14,Yes
CUST08909,Female,0,No,Yes,51,Yes,No,No,No internet service,No internet service,No,No,No internet service,Yes,Two year,No,Credit card,54.08,3181.91,Yes
CUST08910,Male,1,Yes,No,53,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,67.28,1909.96,No
CUST08911,Male,1,No,Yes,41,No,No phone service,No,No internet service,Yes,Yes,No internet service,No,No,One year,Yes,Credit card,97.05,2517.14,Yes
CUST08912,Female,0,No,Yes,53,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer,91.88,731.7,No
CUST08913,Male,0,Yes,Yes,51,No,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No,Two year,No,Electronic check,37.76,4018.12,No
CUST08914,Female,0,Yes,Yes,12,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card,43.79,786.24,No
CUST08915,Male,0,No,Yes,31,No,No,DSL,Yes,No,Yes,No,No,No internet service,One year,No,Credit card,77.06,3364.2,Yes
CUST08916,Male,0,No,No,65,Yes,No phone service,No,Yes,No,No,No internet service,Yes,No,Two year,No,Bank transfer,59.04,7662.49,No
CUST08917,Female,0,No,Yes,57,No,No,DSL,No internet service,Yes,No,Yes,No,Yes,Two year,No,Mailed check,95.05,3530.06,No
CUST08918,Female,0,Yes,Yes,38,No,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,No,Credit card,30.13,3930.92,Yes
CUST08919,Female,1,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,No,Two year,Yes,Electronic check,52.56,4752.08,Yes
CUST08920,Male,1,No,No,53,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer,56.76,2843.0,No
CUST08921,Female,1,No,No,71,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,63.07,757.98,No
CUST08922,Male,0,No,No,72,Yes,No phone service,DSL,No,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,96.63,6858.86,No
CUST08923,Female,1,Yes,No,42,Yes,Yes,No,Yes,No internet service,No,No,No,Yes,Two year,No,Credit card,21.85,2185.24,No
CUST08924,Female,0,Yes,Yes,51,Yes,No,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,34.46,1324.56,Yes
CUST08925,Female,1,No,Yes,13,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,No,Bank transfer,75.12,804.84,No
CUST08926,Female,1,Yes,Yes,7,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,68.68,6128.8,No
CUST08927,Female,1,No,No,34,Yes,No phone service,No,No internet service,Yes,No,Yes,No internet service,No,One year,Yes,Credit card,115.15,174.23,No
CUST08928,Female,1,Yes,No,17,No,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,Two year,No,Credit card,25.58,5348.9,No
CUST08929,Male,0,No,No,54,No,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Two year,Yes,Credit card,49.65,3148.72,Yes
CUST08930,Female,0,Yes,Yes,51,No,No phone service,No,Yes,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,97.79,4571.42,No
CUST08931,Male,1,Yes,Yes,71,No,No,No,No internet service,No internet service,No,No,No internet service,No internet service,One year,No,Mailed check,116.14,8168.28,No
CUST08932,Female,0,Yes,Yes,48,No,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,One year,No,Credit card,119.42,26.64,Yes
CUST08933,Female,0,Yes,Yes,7,No,No,No,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,49.17,5724.06,No
CUST08934,Female,1,Yes,Yes,36,No,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Credit card,79.57,8045.63,No
CUST08935,Male,0,Yes,Yes,65,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,115.78,2214.71,Yes
CUST08936,Male,0,Yes,No,40,Yes,No,DSL,Yes,Yes,No,No internet service,No,No internet service,Two year,No,Electronic check,117.73,1065.17,No
CUST08937,Female,0,No,Yes,72,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Credit card,31.78,3517.87,Yes
CUST08938,Male,0,No,Yes,26,No,No phone service,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,55.44,8561.54,No
CUST08939,Female,1,No,Yes,19,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,One year,Yes,Electronic check,93.36,5260.73,Yes
CUST08940,Female,1,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,75.9,8524.31,No
CUST08941,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,77.61,2447.43,No
CUST08942,Male,1,Yes,No,41,No,No phone service,No,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,63.06,6497.19,Yes
CUST08943,Male,1,No,Yes,49,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,No internet service,One year,No,Credit card,104.43,2491.4,No
CUST08944,Male,1,No,Yes,30,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,26.45,4653.47,No
CUST08945,Female,0,No,No,64,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Credit card,42.92,8141.33,No
CUST08946,Male,0,No,No,52,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Bank transfer,90.31,812.03,No
CUST08947,Male,1,No,Yes,39,No,No phone service,No,Yes,No,No,No,No internet service,No,One year,No,Mailed check,101.93,2678.27,No
CUST08948,Female,1,No,Yes,72,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No,Yes,Two year,Yes,Electronic check,117.07,3204.46,No
CUST08949,Male,0,Yes,Yes,38,No,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,49.61,544.97,No
CUST08950,Male,1,No,Yes,9,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,42.03,2148.28,No
CUST08951,Male,0,Yes,Yes,28,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,45.84,585.58,No
CUST08952,Male,1,No,No,39,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,No internet service,Two year,No,Electronic check,44.93,2663.41,No
CUST08953,Female,0,No,No,29,No,No,No,No,No,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,67.67,269.97,No
CUST08954,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,48.37,367.01,No
CUST08955,Male,0,Yes,Yes,27,No,No,DSL,No,No internet service,Yes,Yes,Yes,Yes,Two year,No,Electronic check,33.92,2129.65,No
CUST08956,Male,0,Yes,No,46,Yes,No,DSL,Yes,No,No,No internet service,Yes,Yes,One year,Yes,Bank transfer,25.37,3421.49,No
CUST08957,Female,1,No,No,31,No,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Two year,Yes,Electronic check,45.58,3596.88,No
CUST08958,Male,0,No,Yes,31,No,Yes,DSL,No,Yes,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,101.75,3170.85,No
CUST08959,Male,1,Yes,Yes,26,Yes,Yes,No,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,104.45,4632.21,No
CUST08960,Male,0,No,Yes,53,Yes,No phone service,No,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,79.1,8221.2,No
CUST08961,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,One year,No,Electronic check,59.57,4132.27,No
CUST08962,Male,1,No,Yes,30,No,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,Yes,One year,Yes,Electronic check,46.64,917.52,Yes
CUST08963,Male,1,No,Yes,23,Yes,No,No,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,23.94,6141.87,No
CUST08964,Male,1,No,No,34,No,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Month-to-month,No,Credit card,119.04,8600.47,No
CUST08965,Male,0,Yes,No,29,No,Yes,No,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,58.17,1775.82,Yes
CUST08966,Male,0,No,No,54,No,No,No,No,No internet service,No,No,Yes,No internet service,Month-to-month,No,Electronic check,57.29,1758.72,No
CUST08967,Female,1,Yes,No,63,No,No,No,No,No,No,No,No internet service,No,Two year,Yes,Credit card,59.74,2277.08,No
CUST08968,Female,0,Yes,Yes,32,No,No phone service,No,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,97.68,462.86,No
CUST08969,Female,1,Yes,No,45,No,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,85.84,7258.54,No
CUST08970,Male,0,Yes,No,32,No,Yes,No,No,No internet service,No internet service,No,No,Yes,One year,Yes,Credit card,114.32,3441.51,No
CUST08971,Male,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Credit card,27.46,6975.88,Yes
CUST08972,Female,0,Yes,No,63,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,No,One year,Yes,Credit card,116.09,5642.83,No
CUST08973,Male,1,Yes,Yes,29,No,No,DSL,No internet service,No internet service,No,No internet service,No,No,One year,Yes,Mailed check,78.95,1027.59,Yes
CUST08974,Female,0,Yes,Yes,28,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No internet service,One year,No,Bank transfer,112.94,4921.09,No
CUST08975,Male,1,Yes,No,61,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,Two year,No,Mailed check,96.39,6451.71,Yes
CUST08976,Female,1,No,No,29,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,One year,No,Bank transfer,118.63,456.22,No
CUST08977,Female,0,Yes,No,11,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card,41.3,3800.78,No
CUST08978,Female,1,No,Yes,66,No,Yes,DSL,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,72.07,7294.66,No
CUST08979,Male,1,Yes,No,14,No,No,DSL,Yes,No internet service,Yes,Yes,No,No,One year,Yes,Bank transfer,113.86,8843.12,No
CUST08980,Female,0,No,Yes,9,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,No,Two year,Yes,Bank transfer,33.75,6289.31,No
CUST08981,Male,1,No,No,60,No,No,No,No internet service,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card,98.0,2801.69,No
CUST08982,Male,1,No,Yes,22,No,No,DSL,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,111.4,2541.39,No
CUST08983,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,One year,Yes,Electronic check,57.49,5287.43,Yes
CUST08984,Male,0,No,No,15,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,64.31,8401.06,No
CUST08985,Male,0,No,Yes,48,No,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,103.21,2066.11,No
CUST08986,Male,1,Yes,No,13,Yes,No,Fiber optic,Yes,No,No,No,Yes,No internet service,One year,Yes,Mailed check,76.64,2091.53,No
CUST08987,Male,1,Yes,No,5,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No,One year,Yes,Mailed check,67.85,4622.83,No
